id,popularity,revenue,cast
18885,0.353898,0,Sean Fox
10635,0.265548,0,Lara Flynn Boyle
25284,0.200602,0,Peter Berg
24767,0.128911,0,Brian Cox
21352,0.18885,0,Chelsea Field
41582,0.143953,16453258,Mimi Rogers
43535,0.169788,0,Laura Linney
19855,0.165751,0,Mare Winningham
18069,0.164909,0,Cynthia Geary
20678,0.149668,0,Robin Givens
35233,0.148301,0,Dianne Wiest
25557,0.278638,8638072,Julie Warner
39466,0.14071,0,Zenkichi Yoneyama
56149,0.139184,0,Robert Musgrave
34152,0.13863,0,David Patrick Kelly
12635,0.136681,0,Gary Bakewell
26564,0.135668,3174695,Charles Crumb
10448,0.129344,305070,Sandrine Holt
37404,0.271944,0,Roma Downey
11795,0.121317,0,Bruno Giannotta
18837,0.120147,0,Rica Fukami
35977,0.061916,0,Soleil Moon Frye
48232,0.113703,0,Christian Cousins
38940,0.113355,0,BD Wong
10450,0.110582,0,Billy Zane
41387,0.099562,0,Law Kar-Ying
11010,0.341149,0,Maria Grazia Cucinotta
14237,0.199897,4352094,T. Ryder Smith
14425,0.094568,4350774,Megan Ward
75834,0.230561,0,Tawny Kitaen
36614,0.08717,0,Deborah Kennedy
25645,0.14307,0,Waise Lee
75826,0.073496,0,Renee O'Connor
10449,0.067989,50021959,Ellen Burstyn
75822,0.064781,0,Tawny Kitaen
30114,0.150322,0,Jill Boyd
70811,0.204483,0,Tawny Kitaen
24428,7.637767,1519557910,Mark Ruffalo
52520,7.031452,132400000,Michael Ealy
49026,6.591277,1081041287,Gary Oldman
68718,5.944518,425368238,Leonardo DiCaprio
37724,5.603587,1108561013,Javier Bardem
49040,4.611854,276572938,Edward Norton
49051,4.218933,1017003568,Richard Armitage
70981,4.008188,403170142,Charlize Theron
82693,3.931139,205738714,Robert De Niro
1930,3.702647,752215857,Rhys Ifans
62177,3.626741,538983207,Billy Connolly
58595,3.335603,396600000,Chris Hemsworth
64688,3.151021,201585328,Brie Larson
87827,3.14008,609016565,Ayush Tandon
57800,3.135776,877244782,Chris Wedge
72105,2.990114,549368315,Seth MacFarlane
75780,2.944554,218340595,Richard Jenkins
80278,2.892625,180274123,Tom Holland
82690,2.858742,471222889,Jane Lynch
114150,2.623143,115350426,Brittany Snow
41154,2.592896,624026776,Josh Brolin
70160,2.571099,691210692,Liam Hemsworth
64635,2.570101,198802074,Jessica Biel
83542,2.478372,130482868,Jim Broadbent
76163,2.415046,312573423,Dolph Lundgren
82675,2.406976,376141306,Famke Janssen
62213,2.092701,245527149,Helena Bonham Carter
84892,2.046884,33400000,Ezra Miller
68734,2.003232,232324128,Alan Arkin
71552,1.979531,234989584,Seann William Scott
77930,1.974672,167221571,Olivia Munn
22970,1.832955,66486080,Anna Hutchison
81188,1.832434,306941670,Jude Law
72570,1.821562,196114570,Sam Neill
72545,1.814197,355692760,Kristin Davis
82390,1.774202,1353868,Nicole Kidman
72387,1.76105,40346186,James Hong
72331,1.73616,112265139,Anthony Mackie
58244,1.690572,8106475,Timothy Spall
123025,1.686513,0,David Selby
73723,1.682769,348840316,Taylor Swift
83666,1.661091,68263166,Jared Gilman
114478,1.658902,0,David Matranga
49049,1.653924,41037742,Lena Headey
44833,1.630455,303025485,Rihanna
80271,1.618259,0,Douglas Booth
75258,1.61544,0,Timothy Dalton
59962,1.612069,0,Tom Hardy
82695,1.608797,441809770,Anne Hathaway
62764,1.606999,183018522,Armie Hammer
49529,1.588457,284139100,Mark Strong
59967,1.58709,47042000,Emily Blunt
50620,1.586368,829000000,Taylor Lautner
97630,1.554441,132820716,Mark Strong
70435,1.517201,33372606,Michael Fassbender
57165,1.507337,301000000,Ralph Fiennes
85446,1.496861,140470746,Stephen Boss
76726,1.459325,145000000,Michael B. Jordan
75674,1.436895,81272766,Nestor Serrano
76492,1.418764,358375603,David Spade
82507,1.3743,77712439,James Ransone
87826,1.361148,73100172,Henry Winkler
77016,1.345091,48126384,Natalie Martinez
96724,1.327062,68929150,Aaron Taylor-Johnson
72976,1.312488,275293450,David Strathairn
76494,1.306241,79700000,Elizabeth Banks
76493,1.291798,179379533,Aasif Mandvi
10679,1.272901,8135031,Götz Otto
77877,1.272721,99357138,Taylor Schilling
57214,1.270174,100000000,Thomas Mann
77866,1.252392,63100000,Ben Foster
111969,1.243778,81071,Lily Collins
80321,1.204406,746921274,David Schwimmer
140420,1.182679,0,Jeff Turley
82633,1.178045,53676580,Guy Pearce
79548,1.172885,18100189,Daniel Sunjata
70436,1.169815,29657751,Alice Eve
80585,1.161624,59418613,Diego Boneta
127493,1.157127,2106557,Josh Lucas
97434,1.140874,0,Alan Rickman
82684,1.119628,0,Elisabeth Shue
80035,1.116305,68267862,Jonah Hill
72197,1.113113,118338361,Jeremy Piven
68722,1.106899,28258060,Amy Adams
136911,1.096756,0,Mae Whitman
72207,1.095479,53909751,Jason Segel
89492,1.095339,88058786,Jason Segel
81796,1.068764,32204030,Joseph Gilgun
50647,1.055188,24159934,Justin Theroux
65086,1.049943,127730736,Sidney Johnston
62214,1.046157,81491068,Catherine O'Hara
87428,1.020104,58058367,Eva Amurri Martino
59961,1.01404,208076205,Vera Farmiga
82525,0.998625,47000000,Aaron Taylor-Johnson
80389,0.99352,0,Dean Norris
116613,0.988109,6294161,Hayley Atwell
84199,0.984256,0,Craig Roberts
87502,0.974459,161772375,Bruce Greenwood
49527,0.95865,46221189,Jamie Bell
86838,0.958518,19422261,Christopher Walken
78698,0.953111,24719215,Kristen Bell
86467,0.948869,8303261,Uma Thurman
125509,0.929163,0,Simon Ginty
103620,0.913638,31081,Nora Arnezeder
127517,0.903283,3428048,Frank Grillo
98548,0.901943,12434778,Olivia Wilde
71668,0.892472,8493728,Katrina Bowden
112336,0.885627,23570541,Scarlett Johansson
77883,0.862841,85446075,Madison Davenport
61012,0.843149,52302796,Sean Bean
64689,0.836457,37930465,Ben Mendelsohn
77948,0.828573,16863583,Sigourney Weaver
133121,0.824694,0,Robin Sachs
60599,0.821988,35485056,Tim Roth
68812,0.819111,1969193,Ray Liotta
77953,0.802985,104907746,Zach Galifianakis
90369,0.800033,0,Kaya Scodelario
60747,0.79959,44806783,Isabel Lucas
75638,0.79128,13551174,Cillian Murphy
76489,0.784114,54819301,Chris Diamantopoulos
82696,0.777869,114281051,Tommy Lee Jones
95516,0.772595,0,Charlotte Rampling
60281,0.769619,587615,Javier Bardem
97430,0.767413,15608545,Jamie Chung
74387,0.758614,6483963,Alison Pill
134375,0.756,0,Ellie Harvie
102780,0.743538,89237,Sam Riley
72358,0.736973,22044277,Cliff Curtis
115290,0.728625,0,Denise Richards
109099,0.728259,0,Karoline Herfurth
81446,0.723257,0,Billy Bob Thornton
87825,0.7202,0,Justin Timberlake
81836,0.714232,73244881,Jesse Eisenberg
93856,0.70817,18112929,Olivia Taylor Dudley
94901,0.704291,3003,Heather Graham
112200,0.701851,1065881,Tim Robbins
82505,0.69948,0,Elisabeth Shue
94348,0.686877,30353232,Jean Reno
54054,0.672243,36893721,Debbie Reynolds
121826,0.668285,59520298,Billy Connolly
84305,0.665792,1576687,Catherine Zeta-Jones
71864,0.663515,51854875,Ron Livingston
103332,0.657376,9128263,Chris Messina
84178,0.651198,0,Jay Paulson
77174,0.646413,107139399,Jodelle Ferland
133694,0.644806,8138788,Frances McDormand
82650,0.63948,77112176,Peyton List
111839,0.634526,0,Rodrigo Santoro
121674,0.629937,258656,Jason Flemyng
78049,0.629483,0,Temuera Morrison
96399,0.628612,9622846,Oscar Isaac
72431,0.627024,50365377,Cuba Gooding Jr.
127521,0.6249,0,Bianca Bree
97051,0.622156,0,Jonny Coyne
82679,0.615971,11417362,Chelsea Handler
77875,0.615335,0,Uma Thurman
104755,0.612153,1165882,Jeff Daniel Phillips
119698,0.608099,0,Richard Dillane
49526,0.607856,31083599,Dania Ramirez
84174,0.604625,11947954,Lizzy Caplan
152581,0.602578,0,Sally Hawkins
82687,0.595211,41863726,Yvonne Strahovski
107170,0.592542,0,Keith Gilmore
113947,0.591005,9138338,William H. Macy
121789,0.588822,0,Kim Dickens
88005,0.58808,9636289,Connie Britton
82881,0.587352,0,Alan Dale
82631,0.582429,5310554,Ving Rhames
99770,0.582396,0,Fabrice Luchini
83686,0.580776,13231461,Jeremy Irons
106021,0.572327,0,Liana Liberato
85373,0.569388,0,George Sampson
70667,0.568529,0,Gustaf Skarsgård
82990,0.557661,142817992,Matt Shively
121642,0.557044,18295,Adnan Haskovic
83770,0.552288,8784318,Sam Riley
89455,0.548029,1663931,Ben Foster
122857,0.546483,1402307,Dolph Lundgren
79935,0.546014,0,Sean McGowan
135812,0.543869,8139,Rutger Hauer
125490,0.541575,0,Malcolm McDowell
123105,0.530375,30668,Michael Beasley
92591,0.52938,0,Matthew McConaughey
118683,0.526637,0,Michael Paré
93837,0.524246,0,Eloise Mumford
89185,0.52181,0,Adam DiMarco
123024,0.52052,0,Kenneth Branagh
91739,0.518731,0,Nathan Fillion
119360,0.518686,0,Sonia Bergamasco
84200,0.518403,1243961,Mark Webber
110160,0.516461,0,Nathalie Baye
101179,0.505292,0,Florence Hall
113594,0.495457,0,Alan Shearman
84575,0.495039,0,Erin Beute
82618,0.494655,0,Landon Liboiron
88042,0.494391,119772232,Marisa Tomei
134366,0.494142,0,Jeffrey Bowyer-Chapman
84348,0.493944,100345,Adam Wingard
87504,0.493205,8887603,Laura Linney
76487,0.491648,101758490,Evan Helmuth
136080,0.490734,0,Kristian Espedal
116979,0.486354,0,Julia Ormond
134597,0.48631,6842058,Emma Fitzpatrick
59963,0.48576,432274,Ralph Brown
86597,0.483986,0,Stephen McHattie
109584,0.482632,0,Cillian Murphy
135281,0.477929,0,Mathieu Amalric
91679,0.477554,0,Stella Maeve
127372,0.474818,3346265,Eriko Hatsune
122293,0.473914,0,Malcolm McDowell
67660,0.473381,96070507,Meagan Good
133558,0.468765,0,Jasen Wade
109513,0.468552,14400000,Tom Arnold
112090,0.468305,0,Andrey Kaykov
130267,0.464032,0,William Fichtner
121824,0.463427,0,Al Pacino
127867,0.460239,0,Alexis Bledel
39957,0.456327,0,Meat Loaf
119569,0.454471,0,Maximiliano Hernández
127884,0.452177,0,Daniel Giménez Cacho
97614,0.452064,66351,Charlie Hunnam
127374,0.451287,0,Anne Heche
75761,0.45055,0,Paul Giamatti
84306,0.450481,0,Richard Jenkins
94352,0.448325,34153101,Matt Gillanders
117974,0.446829,61782,Jonathan Aris
84188,0.446244,319285,Pat Healy
84194,0.440489,0,Ariel Winter
136701,0.43873,0,Hiroshi Tamaki
87496,0.438284,19633027,Julie Christie
89691,0.436617,3010,Brian Geraghty
112304,0.431609,0,Colm Meaney
98948,0.430466,0,Jason Vail
84175,0.430256,21107746,Levy Easterly
106717,0.428343,0,Julian Richings
141102,0.426646,0,G.K. Bowes
84577,0.425039,0,Luke Goss
128136,0.419765,45250,Sarah Manninen
147132,0.352339,0,Peter Benson
75204,0.415272,0,Marco Hietala
103328,0.41248,641100,Michel Piccoli
133931,0.438105,0,Abigail Breslin
139567,0.409718,4636169,Rosario Dawson
84332,0.40801,4007792,Jake Johnson
130925,0.40752,0,Wallace Shawn
127962,0.406609,0,Adrian Guillette
86759,0.404069,0,Ray Wise
84383,0.403624,0,Shannon Lee
96599,0.402947,0,Matt O'Leary
128248,0.402405,0,Sam Keeley
98339,0.402086,2521,Ruth Negga
95755,0.401012,0,James Caan
86541,0.400215,0,Andrea Duro
79694,0.398497,9627492,Tom Felton
94354,0.524197,0,Aaron Milo
132137,0.39366,0,Ed Quinn
119431,0.392485,0,Iain Belcher
128841,0.38917,0,Ryan Hartwig
120292,0.388099,0,Laura Brent
74505,0.38719,0,Alexandra Holden
100183,0.386979,0,Ali Craig
98066,0.385202,0,Paul Schneider
94380,0.385121,0,Ron Perlman
84165,0.383998,1653792,Chris Rock
101325,0.383809,0,Alfred Molina
121872,0.292564,1005700,Christina Hendricks
102629,0.38161,0,Christian Slater
84329,0.380291,3325038,James Marsden
80318,0.373557,0,Dakota Fanning
84105,0.372274,0,Stefanie Scott
118957,0.365381,0,Julian McMahon
177221,0.365206,0,Niels Bolle
257368,0.363004,0,Brian Markinson
100683,0.361254,0,Cung Le
49014,0.359578,6063556,Juliette Binoche
97605,0.358343,0,Dominic Bogart
90125,0.356988,0,Rita Marley
85207,0.356594,0,Gemma Atkinson
94104,0.312624,0,Charlie Hunnam
135858,0.352564,0,Anthony Howell
114606,0.351494,0,Alan Ford
119117,0.351001,0,Vinnie Jones
136278,0.349722,0,Stephen Graham
79465,0.346552,0,Michael Madsen
110354,0.344296,0,James Cameron
119738,0.34423,0,Jim Belushi
100089,0.339738,0,Trevor Kuhn
84203,0.2222,0,Ty Burrell
52001,0.338055,0,Amy Shiels
127651,0.335484,0,Kevin Howarth
110146,0.335002,0,Jessica Mauboy
60540,0.333898,0,Noah Hathaway
98205,0.331881,0,Serge Kanyinda
122800,0.331665,0,Robert De Niro
91010,0.331645,0,Ed Harris
136405,0.329642,0,Tim Curry
98582,0.329419,0,Julián Villagrán
84281,0.327715,0,John Rubinstein
150015,0.326556,0,Lea Thompson
160070,0.324553,0,Julianne Michelle
92645,0.324354,0,Jamie Thomas King
134371,0.323947,0,Esai Morales
126757,0.323242,0,Anna McGahan
96821,0.322978,0,Giovanni Arcuri
78215,0.322496,704,Rupert Grint
86555,0.322163,0,Luke Kirby
101176,0.322007,1081,Ellery Sprayberry
138222,0.321712,1938,Tyler Labine
84290,0.320781,0,Julianne Nicholson
100529,0.320264,252603,Bill Pullman
82533,0.319294,0,Megalyn Echikunwoke
95754,0.25737,0,Carlos PenaVega
62008,0.318408,0,Thandie Newton
120605,0.316209,0,Sammi Rotibi
63574,0.316117,30,Keke Palmer
101731,0.315868,102388,Madeline Carroll
118612,0.310779,0,Sandra Ellis Lafferty
84330,0.310077,0,Juli Kearns
84336,0.360699,419953,Gillian Anderson
84184,0.304212,3094813,Elijah Wood
94204,0.15305,525,Luke Wilson
115084,0.297944,0,Shandi Finnessey
117923,0.295547,0,Elika Portnoy
124972,0.29467,0,Adelaide Clemens
90118,0.2574,0,Crystal Lowe
85414,0.292536,0,JR Bourne
129533,0.292449,0,Ashleigh Ball
122192,0.292387,0,Mathieu Kassovitz
122924,0.291458,0,Leo Gregory
136403,0.290977,0,Bérénice Bejo
127370,0.29082,1697294,Gemma Arterton
84287,0.288849,0,Anna Ruben
114958,0.287294,0,Antonia Campbell-Hughes
84317,0.286615,24995,Jane Levy
103370,0.285321,0,Denise Richards
141423,0.283371,0,Callum O'Neil
85546,0.281092,0,Slimane Khettabi
135647,0.280787,0,Kerry Washington
80384,0.26913,0,Frank Pacheco
133369,0.276448,0,Ian Anderson
124075,0.222923,0,John Miller
98368,0.26859,0,Aridh Tritama
87440,0.267406,22930,Chris Colfer
119193,0.267325,0,Anne Parillaud
138376,0.266186,5750,Deborah Kara Unger
84341,0.266025,376597,Octavia Spencer
86703,0.265119,0,Brooke Hogan
103173,0.264257,0,John Swasey
115276,0.263969,0,Neil Maskell
121831,0.474678,0,Evan Rachel Wood
138038,0.262531,0,Kerris Dorsey
150229,0.261895,0,Willem Dafoe
121873,0.136043,717205,Janet McTeer
71679,0.260624,240159255,Michelle Rodriguez
119685,0.258942,0,Justin Cook
92393,0.257867,0,James Lyons
46429,0.255948,0,Tanit Phoenix
126277,0.255854,0,Antonio Cupo
129734,0.255387,6508,Natalya Baranova
135921,0.255341,0,Timothy Dalton
119478,0.253871,0,Shantelle Canzanese
106337,0.252357,0,Jason Ritter
76589,0.250992,0,Claudia Black
130739,0.218221,2750275,Friederike Kempter
109391,0.249026,0,Laidychen Carrasco
126337,0.247431,0,Bruce McGill
109843,0.246129,0,Natalie Press
98369,0.242816,0,Tania Raymonde
98586,0.241334,0,Blanca Suárez
84316,0.238135,0,Saïd Taghmaoui
139463,0.235911,0,Eileen Atkins
84342,0.235271,288312,Ice Cube
141528,0.235178,0,John Michael Higgins
133764,0.234982,0,Brice Fournier
135309,0.233634,0,Daniel Black
148265,0.167892,19450000,Samantha Ruth Prabhu
79550,0.22986,0,Chris Coy
105528,0.22845,120680,James Cromwell
136793,0.227639,0,William Baldwin
110323,0.227384,0,Anaïs Demoustier
96973,0.226474,0,Jason Spevack
80215,0.224198,0,Edmund McMillen
72890,0.221973,0,Matt Dillon
102630,0.221582,0,Sean Faris
128876,0.22017,0,Julie Graham
124461,0.219829,0,Bill Murray
110397,0.218643,0,Béatrice de Staël
101519,0.218605,0,Clare Higgins
123362,0.153962,0,Derek de Lint
128241,0.2195,0,Matthew Lewis
94671,0.180989,0,Shawnee Smith
84333,0.214194,0,Martin Starr
104859,0.193498,0,Andy Milonakis
92000,0.212307,0,Amy Smart
82485,0.279399,0,Harold Perrineau
89237,0.210157,0,Liam Aiken
121598,0.209137,884100,Shabana Azmi
89857,0.209121,0,Michael Coleman
105965,0.207878,0,Jake Busey
84204,0.206422,0,Russell Tovey
139933,0.206106,14752,Roxane Mesquida
109500,0.204862,0,Jill Hennessy
103269,0.20482,0,Robin Atkin Downes
78571,0.204794,540152,Paul Dano
84185,0.204304,1328467,Adam LeWinter
121606,0.121572,0,Zahn McClarnon
128311,0.197497,0,Musetta Vander
121597,0.194384,0,Jessica Barden
146631,0.194081,0,Simon Phillips
162145,0.119504,0,Jack O'Connell
190899,0.192136,0,Sam Hazeldine
88036,0.308684,24637469,Derek Luke
103747,0.191233,7034007,John Henshaw
102222,0.188856,0,Sarah Butler
127913,0.186437,0,Thora Bjorg Helga
80304,0.525783,0,Génesis Rodríguez
121879,0.185787,1562546,Catherine Keener
126323,0.075822,0,Rafi Gavron
139715,0.181137,0,Christa Brittany  Allen
122088,0.18021,1775316,Yiftach Klein
83191,0.179918,0,Rupert Penry-Jones
103717,0.042077,0,Michel Piccoli
139777,0.17924,0,Cynthia Nixon
139455,0.177133,14567,Brendan Fehr
118628,0.070285,11620000,Mehdi Nebbou
113294,0.173804,0,Lily James
84334,0.173477,0,Stephen Segerman
97632,0.173159,0,Johanna Watts
114718,0.171625,0,Susan Radder
168027,0.252098,0,Crispin Glover
140174,0.169276,0,LeVar Burton
369145,0.167501,0,Richard E. Grant
94973,0.14562,0,Charlie Dupont
117978,0.213853,0,James D'Arcy
100046,0.166891,0,Topher Grace
165477,0.166049,0,Martin McCann
80973,0.164197,0,Gary Stretch
111349,0.162227,0,Abbes Zahmani
145738,0.16203,0,Emily Sandifer
88920,0.161878,0,Maria Mercedes
138941,0.159747,0,Phyllis Munro
141095,0.159588,0,Roy Billing
100493,0.159118,0,Bill Moseley
98545,0.123061,539896,Elizabeth Olsen
128270,0.15831,610792,Dominique McElligott
135531,0.157139,0,Yuichi Nakamura
121791,0.156925,0,Reymond Amsalem
119278,0.15439,0,Shane Dawson
105526,0.154043,0,Isaac Leyva
130736,0.153689,0,Anna Brüggemann
89325,0.153301,0,Sam Shepard
167956,0.152713,0,Salvador Llós
84742,0.146925,0,Adelaide Kane
118737,0.359022,0,Stephen Marcus
121565,0.146256,0,Tómas Lemarquis
149786,0.144769,0,Sean Faris
133441,0.144297,0,Marco Confortola
105531,0.143351,0,Kylie Minogue
104155,0.14271,0,Will Arnett
97690,0.141962,0,Julian Assange
116227,0.142769,0,Kang-ho Song
127918,0.140904,0,Yaakov Peri
110490,0.140016,0,Drake Bell
84338,0.139555,0,Michaël Abiteboul
133463,0.139047,1000000,Sam Reid
107257,0.137846,0,John Heard
117369,0.136706,0,Aanjjan Srivastav
135368,0.13479,0,Allie MacDonald
134394,0.133857,0,Conner Dwelly
128215,0.133769,0,Campbell Scott
135461,0.130997,0,Alexia Fast
84309,0.201188,0,Klaus Biesenbach
110122,0.128912,0,Lance Henriksen
115210,0.128685,95000,Gemma-Leah Devereux
103758,0.128085,0,Nando Paone
97512,0.12794,0,Til Schweiger
192623,0.126843,0,Gregg Sulkin
135579,0.126328,0,Martha MacIsaac
60270,0.12369,0,Felicity Price
216374,0.034312,0,Leah Pipes
87548,0.116634,0,Darío Levy
84907,0.279471,0,Christian Slater
114955,0.115589,0,Courtney B. Vance
118677,0.115214,0,Tracy Morgan
79940,0.113914,0,John C. Reilly
141679,0.113808,0,Nico Mirallegro
128216,0.113372,0,Susy Buchan
109520,0.112563,0,John Leslie
116977,0.111351,73706,Hilary Duff
130593,0.110132,0,Liam Cunningham
50497,0.109652,0,Martin Compston
73935,0.10568,0,Sigourney Weaver
116811,0.105432,0,Susanna Capellaro
200035,0.105431,0,James Wolk
133557,0.101746,0,Imelda Staunton
143800,0.100157,0,Jerzy Radziwi�owicz
110112,0.098948,3903479,Jeremy Rawle
125558,0.096174,0,AJ Bowen
131916,0.092594,0,Shawn-Caulin Young
138372,0.091564,0,Mike Gassaway
137776,0.201455,0,Grant Gustin
127853,0.090143,0,Tomo Milievi
119286,0.174185,0,Matthew Goode
121830,0.088796,0,Healesville Joel
95571,0.10171,0,Matthew Wilkas
298016,0.085179,0,Rodger Bumpass
138496,0.082,0,Justin Batchelor
86004,0.08066,0,Rani Mukerji
120846,0.079281,0,Celine Filion
94887,0.077988,0,Liam Aiken
107178,0.077044,278000,Holly Hunter
111440,0.220523,0,Agnes Bruckner
137366,0.332598,0,John Paul Jones
128592,0.068331,0,Isabelle Carré
138122,0.069504,0,Alia Bhatt
136698,0.069188,0,Alex Williams
84327,0.066122,714544,Virginia Nebab
97610,0.065125,0,Tony Allen
117266,0.064159,0,Gina Keatley
127864,0.062706,279735,Daniel Giménez Cacho
124071,0.248698,0,Susan Sarandon
151870,0.055792,0,Jakob Porser
84340,0.054123,0,Lucy DeVito
101056,0.053858,0,Rick Gomez
139808,0.050661,0,Javier Cámara
101267,0.050524,32726956,Shannon Woodward
128133,0.088634,0,Ela Piplits
140403,0.043949,0,Hannah Tevita
150093,0.043122,0,Bahar Soomekh
100275,0.029385,1632,Georgina Reilly
86101,0.041297,0,Jessica Cameron
201365,0.040607,0,Ed Stoppard
121147,0.040521,0,Brit Morgan
153133,0.040014,0,Justin Baldoni
84351,0.079806,0,Damien Wayne Echols
128104,0.035616,0,Sivan Levy
138907,0.034628,0,Ashley Rickards
97989,0.031932,0,Gustavo Jahn
135403,0.001635,0,Brian May
143224,0.070294,0,Rodrigo Azuela
126797,0.023496,0,Caroline Goodall
127548,0.023223,0,Randy Wayne
138943,0.189057,0,Allira Jaques
115199,0.006708,0,Julie Ann Emery
135670,0.021677,0,Chris Hill
84187,0.158021,0,James Murphy
98886,0.019797,0,Kristen Calgaro
114887,0.004575,0,Magic Johnson
130358,0.015351,0,Theresa Russell
146712,0.013814,0,David Lewis
110393,0.010407,0,Jérémie Renier
145711,0.074508,0,Gabriel Tigerman
134215,0.004887,0,Randeep Hooda
157289,0.003731,0,Dana Segal
83589,0.003479,0,Tyler Pope
158150,0.026459,0,Jody Thompson
110496,0.002262,0,Ted Whittall
84179,0.006642,0,Shepard Fairey
124067,0.001783,273747,Yusef Salaam
84288,0.001372,0,Ariana Klay
122,7.122455,1118888979,Viggo Mortensen
277,6.887883,95708457,Michael Sheen
22,6.864067,655011224,Orlando Bloom
24,6.174132,180949000,Vivica A. Fox
605,4.21265,424988211,Carrie-Anne Moss
604,4.02924,738599701,Laurence Fishburne
12,3.440519,864625978,Alexander Gould
310,2.899533,484572835,Philip Baker Hall
508,2.793616,244931766,Colin Firth
10719,2.710192,173398518,Zooey Deschanel
296,2.686888,435000000,Claire Danes
1278,2.643906,15121165,Louis Garrel
587,2.491591,122919055,Billy Crudup
9480,2.394195,179179718,Colin Farrell
8273,2.182292,231449203,Seann William Scott
