id,popularity,revenue,keywords
922,0.764355,0,bounty
9560,0.760076,50012507,remake
11862,0.758379,76578911,aging
21032,0.743485,0,dog
9271,0.726743,24048000,computer program
10474,0.694185,0,friends
11929,0.684804,0,bar
11517,0.673425,35431113,new york subway
12665,0.67066,0,held at gunpoint
11780,0.640869,31596911,highlands
9090,0.634082,47774193,drag queen
15602,0.605081,0,old men
10858,0.604331,13681765,biography
11008,0.60312,0,base
6520,0.602056,127600435,excalibur
9382,0.592519,23450000,car journey
10987,0.578548,15116634,psychopath
11859,0.577143,11534477,detective
152426,0.572795,0,telekenesis
11443,0.570524,0,mercy killing
2293,0.552091,2,comic
9087,0.551631,107879496,umweltsch√ºtzer
19101,0.54766,0,female friendship
11860,0.537898,0,long island
281,0.526485,7959291,police brutality
9061,0.514668,0,professor
21183,0.513548,0,talking dog
2086,0.508901,8175346,los angeles
11472,0.502955,69660733,pregnancy
10149,0.489975,8349430,cigar
16420,0.475193,0,moor
26258,0.469383,0,mistaken identity
18402,0.452048,50892160,family
28313,0.443718,7603766,based on novel
13531,0.41474,0,money bag
10612,0.414233,0,village
11863,0.407454,9851610,murder
8438,0.405307,17381942,alcatraz
9501,0.403149,0,hitman
9059,0.397516,0,demon
31174,0.392875,0,murder
12122,0.3856,0,alien
9091,0.376857,64350171,vice president
400,0.360204,529766,way of life
8973,0.358694,0,resurrection
10824,0.355338,13940383,urban legend
47608,0.343325,15453274,mental illness
25749,0.330105,0,cult
10329,0.327558,152000000,diamond
32646,0.261562,0,housewife
11446,0.323966,0,ugliness
9089,0.264432,17519169,family conflict
31894,0.319605,0,african american
37141,0.314238,0,party
26441,0.310112,0,woman director
10533,0.307976,10382407,period piece
8512,0.298783,16140822,private detective
18392,0.287963,0,virgin
27526,0.286585,0,suspense
12520,0.283428,442965,sexism
40508,0.281576,0,crime
34996,0.279794,0,blood
9263,0.275609,27400000,gynecologist
12554,0.275559,0,suspense
19326,0.269228,17014653,independent film
28601,0.847782,0,problem child
2054,0.421679,106269971,musical
35196,0.25404,0,court
11359,0.246552,0,parallel universe
9909,0.235135,180000000,naval officer
17015,0.229751,0,admiral
38884,0.079703,0,revolution
18801,0.205712,0,nudity
31357,0.200906,81452156,divorce
11876,0.194078,15000000,horse
11861,0.189446,23574130,monogamy
48781,0.183034,6,police psychologist
16295,0.162423,38290723,athletic scholarship
19286,0.144385,0,blood
20649,0.141747,13071518,drug lord
18998,0.141372,0,darkman
30718,0.132101,0,anthropologist
25066,0.105894,11,evil doll
10525,0.114996,0,crisis
13552,0.052554,0,nazis
43612,0.064672,0,identity swap
500,4.586426,14661007,sadistic torture
812,3.966538,504050219,princess
772,3.822939,358991681,christmas
364,2.248239,280000000,dc comics
8077,1.919148,159773545,space marine
943,1.574949,321731527,sitting on a toilet
6114,1.432653,215862692,rough sex
766,1.375348,0,supermarket
8845,1.283709,156563139,nuclear missile
9374,1.221476,0,rival
881,1.199355,243240178,court case
8872,1.16983,121697323,woman director
402,1.070577,352927224,sexual obsession
9349,1.014049,0,reporter
9504,0.980566,10725228,estate agent
11158,0.964004,58662452,family
2322,0.883759,105232691,company
12143,0.851712,2019469,gambling debts
33,0.84158,159157447,regret
2005,0.834109,231605150,gospel
10158,0.808779,90753806,sport
1492,0.782091,7191399,christopher columbus
10906,0.776089,17092453,step father
9475,0.775666,134095253,boarding school
10538,0.767389,44065653,hijacking
763,0.766646,242623,part stop motion
12088,0.751681,6739141,future
293,0.745897,43440294,montana
619,0.740663,411006740,bodyguard
10412,0.716557,0,nazis
9264,0.702115,0,father
11790,0.700187,0,weekend
10437,0.687197,27281507,past
9876,0.686807,70611210,criminal
9869,0.685325,178051587,ira
10414,0.682353,50752337,hockey game
1923,0.67938,4160851,suspense
10403,0.675696,21706101,hollywood
11569,0.651726,12534961,pinhead
1883,0.648937,48169908,assassination
9300,0.640818,0,androgyny
11597,0.633704,23278931,toy
9361,0.566939,75505856,american indian
9367,0.548648,2040920,paper knife
11087,0.539261,88036683,family's daily life
10497,0.529727,1862805,cruise
9278,0.524767,0,dystopia
14002,0.521669,0,prayer
10699,0.518807,0,reporter
47821,0.499566,14683921,leper
11012,0.477457,7532911,longing
4823,0.475272,28590665,murder
10326,0.474174,128000000,experiment with human beings
31962,0.468679,21621000,double agent
11287,0.467233,107458785,baseball player
9609,0.460532,5101632,farm worker
10377,0.440854,64088552,cousin
14239,0.440769,14110589,alternate dimension
11386,0.420957,62548947,love of one's life
11066,0.410039,70100000,ladies' man
10163,0.382463,32101000,botanist
9529,0.397495,25792310,violence
10435,0.392092,0,family
9096,0.38545,0,amazon
10407,0.379036,0,family
17494,0.367997,57138719,jealousy
13823,0.348536,0,apartheid
10608,0.347179,0,mockumentary
10406,0.346225,0,cavemen
10206,0.27017,0,dating
12395,0.344615,0,fbi agent
16562,0.310951,25105517,skating
11259,0.309976,137783840,lovers
16136,0.296309,20146880,hip-hop
11068,0.358923,18472850,cheating
18764,0.294331,8359717,twins
16219,0.291459,9,boxing
10411,0.283133,46434570,falling in love
9605,0.278857,48017402,puppy
5237,0.270933,0,allegory
13199,0.266,0,hood
12525,0.260003,0,future
41670,0.140485,0,undercover
11428,0.250137,30524763,morphing
16314,0.233105,0,rivalry
10424,0.220131,11390479,suspense
12772,0.218442,0,preacher
12518,0.217364,0,wedding
20676,0.134051,0,police
15300,0.19357,0,boy singer
19143,0.089502,4836637,sport
28384,0.466927,0,teacher student relationship
14603,0.153994,0,breaking the fourth wall
27381,0.139537,0,vampiros
61225,0.148185,17530973,new york yankees
22590,0.144296,0,bully
48150,0.138521,1666511,friends
10410,0.13229,0,gangster
2470,0.128025,0,politics
2007,0.234375,7286388,dying and death
19087,0.049061,0,soccer field
34505,0.035384,0,observational comedy
20859,0.028515,0,suicide attempt
33380,0.006863,0,parody
85,4.5783,389925971,himalaya
41280,1.94717,26279000,blackmail
699,1.771093,195312802,sea
10948,1.278646,29800000,friendship
8810,1.248748,24600832,dystopia
10156,1.114068,31672907,stone age
814,1.055415,31973249,village and town
11827,1.029422,0,cult favorite
764,1.021218,29400000,log cabin
1103,1.003963,50000000,war veteran
11527,0.995357,34967437,wizardry
11816,0.683132,19255967,family holiday
9443,0.6599,58972904,patriotism
9725,0.61576,21722776,slasher
12528,0.614293,0,swamp
11646,0.592041,5732587,australia
11281,0.564939,25533818,michael myers
11027,0.521554,0,based on novel
43089,0.510003,100000,serial killer
10246,0.473893,125728258,florida
36819,0.41618,42365581,time travel
9538,0.390801,14225876,psychic power
11524,0.374104,4300000,shadowing
10890,0.435412,85300000,military spoof
10540,0.336233,17374595,wife
1672,0.332694,0,homeless person
10768,0.325065,20471382,devil's son
11644,0.308408,12000000,noises
848,0.29368,6000000,queen
20075,0.267848,0,stoned
12537,0.266009,2689068,lieutenant
10627,0.237765,35856053,die hard scenario
22171,0.237359,0,independent film
10863,0.084715,18000000,allied
8691,0.210765,0,torture
10323,0.20326,41092328,octopus
26843,0.193253,0,world war ii
31593,0.136609,0,vietnam
14664,0.1761,35610100,jazz
21515,0.14098,0,horror spoof
28893,0.174968,0,raped by monster
24124,0.196736,0,camp
13555,0.161586,0,horror
18905,0.143798,0,prehistoric adventure
28377,0.128101,0,leopard print
39874,0.123622,0,masked killer
15660,0.207373,0,lawyer
10725,0.100612,0,investigation
19507,0.049718,29916207,sexual desire
29204,0.087937,6000000,music
21137,0.071421,0,woman director
21764,0.069544,0,advice
55538,0.064153,0,babysitter
26560,0.062202,15578237,eagle
44247,0.059877,0,psychopathic killer
17205,0.046679,0,philippines
32047,0.254886,0,police
602,4.480733,816969268,invasion
954,3.293387,457696359,terrorist
627,2.94792,16491080,drug dealer
275,2.775756,60611975,winter
9802,2.055908,335062621,alcatraz
75,2.036325,101371017,white house
454,1.920156,147298761,masquerade
10545,1.894423,100138851,cathedral
2300,1.617244,230000000,basketball team
9268,1.585785,242295562,hostage
11674,1.419885,320689294,puppy
9294,1.392981,152036382,terminal illness
755,1.353504,25836616,showdown
1645,1.325627,152266007,jurors
199,1.323991,150000000,enterprise-e
9614,1.303236,41205099,sport
9279,1.294658,129832389,toy
4232,1.286189,173046663,slasher
11412,1.255866,89456761,chase
9390,1.117552,273552592,sports agent
10830,1.108452,33459416,child prodigy
8840,1.108366,115267375,village
11228,1.056168,159212469,survival
9103,1.049888,57400547,island
12123,1.04502,60209334,energy supply
409,1.044304,231976425,amnesia
2320,1.000489,121969216,airplane
664,0.975473,494471524,oklahoma
3595,0.962736,309492681,fbi
10680,0.944667,22955097,hockey player
9894,0.938162,102825796,black comedy
819,0.928256,165615285,pastor
10779,0.923851,29359216,hell
9208,0.902697,150270147,underground
884,0.892349,0,sadistic
10061,0.891372,42277365,dystopia
1630,0.870461,20300385,aids
10547,0.862047,14048372,astronomer
9303,0.833267,7011317,mafia
10218,0.802896,4505922,drink
9879,0.794822,113309743,police
9566,0.79243,18626419,child custody
7095,0.779012,58620973,genetics
1592,0.759509,102616183,pornographic video
11867,0.748964,3793614,sprayed with water
10684,0.745574,100860818,praise
9716,0.737519,0,robbery
9591,0.730181,34585416,music
10280,0.708074,0,steven king
10607,0.701814,0,cousin
9401,0.694371,0,hostage
9400,0.693264,41590886,los angeles
36758,0.692109,3692836,money
9100,0.690292,24769466,puberty
8766,0.670801,16675000,pinhead
11543,0.642274,25023434,star spangled banner
21539,0.635964,48093211,reverend
18555,0.630167,258263,hostage
9625,0.623818,0,series of murders
10723,0.618796,22611954,cop
8866,0.581975,0,beguilement
8818,0.576744,141047179,per√≥nism
11103,0.573672,0,vacation
11062,0.571393,0,mayor
2074,0.566517,14702438,independent film
10938,0.565953,1500000,coming out
8744,0.559817,0,hostage
9304,0.551009,0,experiment gone wrong
549,0.548582,3011195,homeless person
9460,0.544411,0,chinese mafia
9333,0.537577,47267001,mafia
10861,0.537381,51702483,russian mafia
18550,0.529152,17193231,chain gang
11112,0.526025,0,broker
11363,0.519242,9482579,love of one's life
17182,0.506901,0,grieving parents
3179,0.49394,0,sun
10546,0.491539,17917287,independent film
20539,0.490146,0,satan
18220,0.488458,0,murder
13685,0.481121,560069,language barrier
10539,0.478051,28921264,magic potion
10874,0.477835,34327391,treasure hunt
3573,0.477489,22231658,matchmaking
11000,0.473009,185260553,gay kiss
10478,0.471398,53854588,sport
9308,0.471176,21302121,los angeles
12498,0.455716,24475416,death threat
11159,0.453398,13417292,reunion
9819,0.451015,0,reunion
11076,0.445287,0,daughter
31640,0.44292,0,love
9095,0.442104,12379402,jekyll and hyde
10586,0.435293,75000000,based on true story
2045,0.298488,0,murder
7863,0.331486,0,pool
10549,0.383469,0,prince
9623,0.397288,0,son
36355,0.340804,20080020,summer
18203,0.390089,0,food
12606,0.387081,0,family
11525,0.385797,2409225,sword fight
36915,0.38283,0,confession
10990,0.378444,0,police
11069,0.375865,0,giant worm
10534,0.36509,10300000,sailing
9099,0.370402,0,military spoof
11229,0.361648,0,independent film
12656,0.350241,0,stripper
9826,0.347219,17300889,phantom
18975,0.347013,0,love
17795,0.3383,0,danger
2928,0.334345,119718203,reporter
11306,0.331074,17380126,suspense
13997,0.324489,32,political satire
1770,0.317794,16900000,freedom fighter
25189,0.313033,0,woman director
9302,0.311699,0,vitamin b
27681,0.309524,0,boyfriend
9450,0.179962,0,music band
8052,0.392776,222559,cheating
15691,0.273628,42000000,millenium
10690,0.14447,0,state of emergency
11107,0.254728,0,role of women
18414,0.247347,0,pharmaceuticals
12709,0.243962,2503829,bedroom
9306,0.240968,49627779,mutation
16003,0.238178,0,rural setting
12559,0.233055,0,white house
25750,0.21822,0,sequel
10988,0.228483,0,rival in love
36344,0.224628,0,alaska
17414,0.220051,0,orangutan
2699,0.219364,0,ocean liner
9568,0.213414,0,surprise
23449,0.201035,0,basketball
16448,0.19445,0,closeted homosexual
27770,0.185178,0,sequel
38223,0.176222,0,notebook
32308,0.141542,0,chimpanzee
31908,0.212308,0,civil rights
15674,0.122372,0,high school
3065,0.117864,0,spoof
11962,0.111375,4619014,rent
49763,0.099873,1100000,animal horror
3587,0.077304,0,magician
10548,0.071142,2666118,sport
98,4.271452,457640427,slavery
77,3.095625,39723096,waitress
8871,2.977558,345141403,santa claus
8358,2.197205,429632142,loneliness
107,2.153361,83557872,trailer park
955,1.956406,546388105,helicopter
1636,1.889388,90383208,sale of soul
4247,1.815244,278019771,crude humor
11688,1.768463,169327687,palace
3981,1.767681,374111707,advertising executive
10567,1.60246,354248063,comet
4327,1.562652,264105545,agent
7443,1.525559,224834564,chicken farm
2024,1.513108,215294342,martial arts
3536,1.229505,127666415,mission
71,1.211626,110000000,northern england
9679,1.209516,237202299,car thief
462,1.208034,256271286,water pollution
1597,1.207663,330444045,jew
134,1.161107,71000000,country music
2787,1.144594,53187659,alien life-form
10559,1.060212,68106245,baseball
641,1.050687,7390108,speed
10647,1.042311,55707411,schoolteacher
9383,1.006654,190213455,invisible man
9600,1.001503,173959438,Ë∂Á∫ßÂÂ¶
1359,0.981767,34266564,psychopath
16,0.97741,40031879,robbery
9285,0.976664,119754278,sperm bank
10637,0.972719,136706683,sports team
2046,0.968941,12008642,extrasensory perception
4958,0.923632,39459427,caddy
1900,0.918262,207515725,drug dealer
8859,0.91232,73180723,auto
8452,0.886238,96085477,cloning
11478,0.848261,35007180,wealth
13930,0.811101,0,awkward appearance
2123,0.78353,149270999,duringcreditsstinger
8584,0.770457,56932305,rescue
9741,0.768576,248118121,superhero
5551,0.743732,128884132,astronaut
2069,0.74231,106371651,gangster
786,0.736562,47383689,stewardess
1588,0.736173,90449929,teenage girl
392,0.733654,152500343,singles
243,0.697768,47126295,record store
8870,0.697146,33463969,science
2067,0.689638,60874615,alien
8843,0.687905,104155843,serial killer
479,0.664636,107196498,brother sister relationship
10461,0.66065,19412993,dvd
10393,0.655771,0,coach
10685,0.650841,0,covered investigation
889,0.632783,59468275,stone age
11973,0.627609,34566746,kubakrise
1907,0.626782,144056873,map
16234,0.591581,0,save the neighborhood
2133,0.58332,325756637,meteorologist
9678,0.561897,0,bulldogg
19457,0.558581,0,criminal
7450,0.54656,36754634,space
10468,0.54651,0,car crash
4234,0.542611,161834276,ex-cop
10429,0.533792,0,computer hacker
11678,0.530739,215663859,k2
2155,0.525341,32168970,extramarital affair
10473,0.502088,0,kingdom
10569,0.498771,0,bank robber
15655,0.495241,45554533,piglet
10471,0.49295,59827328,boy gang
13785,0.475187,0,independent film
12212,0.468129,38574362,aftercreditsstinger
10479,0.458778,71000000,colony
711,0.449041,80049764,poetry
10687,0.437029,0,target practice
20682,0.431828,0,romance
20455,0.430191,0,egg
10571,0.417675,20627372,lovers
9871,0.417224,0,menstruation
10481,0.410235,183611771,women's prison
12107,1.616724,123307945,dean
34729,0.392821,0,american abroad
4967,0.623706,37036004,catholicism
5833,0.392556,0,tricks
10383,0.387039,0,incest
10384,0.38535,14828081,star
5458,0.381984,0,private school
876,0.381729,0,telepathy
10862,0.372923,36779296,encounter
10642,0.361563,0,woman director
10564,0.358934,0,oklahoma
10480,0.357619,0,used car dealer
11983,0.356436,0,agent
11398,0.339608,30199105,conspiracy of murder
11004,0.34954,0,professor
4244,0.349034,69700000,self-awareness
9519,0.340304,236185,delinquent
12211,0.332267,15843608,death of a friend
14736,0.324003,27728118,basketball
10597,0.323293,0,puberty
10035,0.322484,0,college
11826,0.607671,0,psychopath
10391,0.513728,0,satanism
18041,0.310295,5108820,rumor
10876,0.309754,7060876,smuggling
318,0.285989,0,book
1831,0.285304,24362772,flush
11849,0.284476,15185241,governance
9456,0.246454,0,†
16888,0.279624,13700000,cheat on husband
9791,0.278748,0,prison warden
10688,0.277798,1568749,father murder
10562,0.471019,260562,sexual murder
12490,0.270453,0,master thief
10560,0.253319,17200925,dance
5001,0.363815,8524534,cuba
41275,0.251747,0,scientist
2621,0.249219,36609995,woman director
11531,0.234155,0,forest
10472,0.225197,0,relocation
2360,0.223263,26330482,drug
22597,0.222291,1744858,in vitro fertilisation
10416,0.209396,0,neue frau
48246,0.208168,0,woman director
25166,0.207785,15427192,remake
16225,0.205649,0,graphic violence
12597,0.20296,0,vision
40466,0.202515,0,prank
4226,0.198227,0,slasher
27723,0.198144,0,confession
48617,0.191631,0,family relationships
36657,0.182246,157299717,superhuman
28031,0.174958,0,lesbian
41282,0.254766,0,high school
9011,0.172019,0,fate
4369,0.171378,0,homophobia
14195,0.170017,0,perversion
12806,0.167002,0,first time
10763,0.231003,0,gynecologist
10641,0.16315,0,dying and death
29572,0.157574,0,england
5257,0.156928,0,independent film
18168,0.155496,151559,infidelity
27745,0.151713,0,rock music
12619,0.150887,0,virgin
18002,0.149716,0,organized crime
10697,0.130962,0,lover
10978,0.078569,0,salesclerk
18394,0.152249,0,independent film
36234,0.146148,0,independent film
10783,0.14611,0,lottery
36968,0.188943,0,doll
12509,0.128892,0,alcoholism
10898,0.124593,0,underwater city
197725,0.122405,0,animated short
742,0.317299,0,roommate
15723,0.091492,3728888,salesman
21355,0.08429,0,coffin
10394,0.316973,0,forgiveness
60587,0.081402,0,actress
21991,0.059043,0,statutory rape
10385,0.031018,36037909,crisis line
78,4.215642,32768670,bounty hunter
601,2.900556,792910554,extraterrestrial technology
1091,2.355353,13782838,snow storm
1368,1.928258,125212904,police brutality
6217,1.381187,0,incest
97,1.336612,33000000,dystopia
1371,1.241425,124000000,dying and death
609,1.193916,122200000,hero
9387,1.176922,68851475,barbarian
150,1.161942,78868508,fake fight
154,0.946056,96800000,self sacrifice
13342,0.925383,27092880,friendship
11639,0.884844,40577001,mission
12104,0.851635,0,music
783,0.786388,77737889,world war ii
9576,0.689094,177200000,cross dressing
2665,0.628746,27150534,space travel
262,0.616869,0,fbi
14742,0.608984,21017056,morgue attendant
9699,0.582499,9056073,airplane
9442,0.576708,18196170,private detective
17918,0.562977,0,swamp thing
11704,0.555585,14665733,widow
10150,0.519602,6455530,sorcerer's apprentice
15764,0.483395,30036000,writer
8288,0.481796,0,lovers
9037,0.475775,15171476,woman director
16281,0.441852,21028755,buried alive
15739,0.421748,57059003,microphone
11314,0.420407,1723872,living together
32085,0.391453,0,one word title
11307,0.389549,0,pregnancy and birth
11541,0.358107,10278575,falling in love
23805,0.352538,0,job termination
9728,0.336314,36690067,serial killer
11564,0.323363,0,music teacher
10676,0.310497,14400000,doctor
24226,0.304359,53977250,alcoholic
27088,0.302868,0,sex
10724,0.647107,70687344,false identity
22023,0.228492,0,child murderer
27150,0.384767,0,kung fu
16235,0.211821,12534817,exorcism
16363,0.252334,0,musical
23943,0.245153,0,nerd
9343,0.223947,0,opera house
14373,0.464188,16,vigilante
11949,0.176427,0,british
47886,0.145471,1198346,shower
24266,0.138162,20659423,australia
47955,0.115079,0,trainer
10831,0.100664,0,southhampton
41378,0.09903,0,bloodbath
39899,0.096512,0,sex
20980,0.064322,0,heroin
27380,0.063324,0,military unit
13776,0.368094,0,gambling debt
42251,0.078907,0,planet
19415,0.027705,0,nudity
31858,0.104494,0,police
47957,0.012539,0,psychopath
37165,4.18054,264118201,reality show
95,2.993102,553799566,cataclysm
10674,2.770692,304320254,daughter
36647,2.729745,131183530,fistfight
115,2.556082,27739163,vietnam veteran
857,2.170136,481840909,war crimes
9732,2.090322,0,friendship
2109,2.045755,244386864,art treasures
9487,2.005566,363398565,invention
9837,1.855981,218613188,exodus
8916,1.80704,171757863,ant
8195,1.46043,41610884,impostor
2666,1.422685,27200316,future
617,1.408985,67200000,rape
544,1.379837,369884651,dream girl
846,1.339249,189198313,obsession
73,1.333006,23875127,skinhead
12159,1.316855,71485043,heaven
9798,1.303667,250649836,falsely accused person
9313,1.285846,0,musketeer
8656,1.283006,140464664,space mission
9631,1.242498,44547681,innocence
297,1.22669,142940100,fireworks
3600,1.175952,40002112,bahamas
929,1.170499,379014294,missile
6435,1.164656,46683377,love
10153,1.152417,13100000,paranoia
1878,1.090942,10680275,wedding chapel
1934,1.059234,289317794,theatre play
9342,1.057585,250288523,horseback riding
10663,1.053252,185991646,lawn mower
1965,1.041331,128038368,planned murder
473,1.011829,3221152,headache
795,1.001818,198685114,desperation
9820,0.999651,0,woman director
8741,0.992143,98126565,battle assignment
9745,0.988657,0,loss of father
11551,0.968861,54682547,soldier
200,0.931643,118000000,spacecraft officer
11808,0.904602,102367405,escape
4518,0.893937,82150642,catholic
1389,0.884735,77745568,trunk
11003,0.878645,123306987,bride
11545,0.870429,0,theatre group
9454,0.823964,65705772,orphan
10312,0.792566,202292902,laughter
9411,0.790739,25232289,bible
9877,0.783938,72527595,slasher
10220,0.760447,22921898,roulette
4415,0.737255,14096321,french revolution
9424,0.722412,17507368,nightmare
9447,0.718275,69131860,farm
10941,0.710631,0,artifact
100,0.699007,3897569,tea
11508,0.690469,0,family relationships
9441,0.673188,0,custody
9429,0.669113,30331165,flower shop
547,0.653163,186883563,attachment to nature
9715,0.643358,0,leaving one's family
11932,0.640933,50671850,toy comes to life
3682,0.616116,16757163,money
9882,0.577192,116672912,fbi agent
8688,0.576682,103891409,mission of murder
9827,0.566294,5624282,alternate life form
9440,0.563458,0,scandal
10215,0.562005,58000000,chance
16980,0.553869,0,sexuality
24793,0.537708,0,king arthur
8838,0.536002,0,national security agency
9448,0.521096,27007143,slow motion
2657,0.505324,0,book burning
11568,0.497373,14051384,orphanage
9469,0.496059,21567853,begnadigung
11258,0.492559,19870567,armored car
9422,0.488243,56702901,leukemia
14533,0.47743,0,fashion
10683,0.477036,2807390,pedophilia
11702,0.469693,19204929,assault rifle
9458,0.467778,0,leukemia
1808,0.462677,1053788,bisexual
46992,0.458427,0,musician
3513,0.455743,0,foreign legionaire
28302,0.435855,0,sorceress
9276,0.433845,40283321,teacher
825,0.423925,3970078,aids
9821,0.420915,0,learning disability
9466,0.419482,0,ex-wife
9033,0.41932,0,symbol
14013,0.299293,7027290,mascot
9713,0.404482,0,guru
16146,0.399489,0,sentinals
15037,0.396129,25605015,radio
11675,0.388858,55041738,witness protection
11252,0.38868,37141130,based on ed gein
12706,0.678149,0,independent film
2042,0.383831,0,mercenary
9457,0.383321,11203026,armed robbery
10223,0.375026,0,greed
10029,0.366598,9898412,nudity
9425,0.577579,14567883,genetic engineering
9844,0.349511,5879254,step father
37636,0.344091,1929168,exploitation
8583,0.338845,0,courtesan
36136,0.33113,0,drug
30949,0.328442,0,writer
14557,0.315454,0,pot
9771,0.30829,3572443,career
9452,0.305742,29202884,liberal
14444,0.301614,100491683,pregnancy and birth
12488,0.360079,0,lawyer
17915,0.289515,15,dance contest
8129,0.288098,0,professional soccer player
10616,0.276601,0,hitman
17941,0.266021,0,borderline personality disorder
9490,0.262171,17460020,drug
1448,0.258956,0,inspector
22318,0.2515,0,heroin
3033,0.189141,6451628,biography
22256,0.245817,777423,athlete
4975,0.245625,0,gay scene
9835,0.240661,19000000,escape
27850,0.233097,0,halloween
10940,0.231134,0,assault
11660,0.225908,0,prosecution
10278,0.223472,0,marijuana
15162,0.216774,0,alternate dimension
10593,0.214753,0,phantom
4927,0.214567,870751,independent film
10162,0.212835,0,village
21736,0.207668,76447420,mountaineering
12257,0.194358,10443316,pregnancy and birth
11855,0.182296,0,gallery
12229,0.186773,0,baby
17127,0.18358,46905889,gay acceptance
11603,0.18093,0,murder
33644,0.162242,37672350,vacation
8545,0.640131,0,independent film
31220,0.148915,0,professor
36606,0.142692,0,swimming pool
13907,0.073521,0,music rights
44625,0.135281,0,psychopath
24584,0.118303,0,based on play
26618,0.117323,0,murder
14662,0.117202,0,beverly hills
24269,0.109197,0,flashback
32302,0.108358,0,rivalry
17074,0.099566,0,super powers
36568,0.098541,0,girl
17263,0.093771,0,suspense
56195,0.088122,0,single father
31622,0.083297,0,whale
10144,4.143585,211343479,kingdom
89,3.536655,474171806,library
639,2.719764,92823546,platonic love
268,2.640852,411348924,chemical
165,2.566875,332000000,delorean
207,2.470407,235860116,shakespeare
2978,2.379507,215394738,reincarnation
709,2.176623,156167015,liberation of prisoners
5825,1.859089,71320000,neighbor
9665,1.836091,26828365,union soldier
2756,1.69108,90000098,flying saucer
1648,1.280429,40485039,time travel
9494,1.274285,296000000,duringcreditsstinger
9354,1.218498,222724172,riesen insekten
172,1.190512,70200000,sha-ka-ree
10222,0.94235,14697005,bangkok
10160,0.918962,22168359,freddy krueger
10134,0.914399,10166459,heilmittel
11974,0.89539,36602000,vacation
8913,0.836515,57469467,dead cat
10495,0.833524,38956288,karate
11185,0.737259,46908987,witness
2604,0.724013,161001698,1970s
2616,0.720081,79258538,tire
14372,0.670104,15704614,monster
1412,0.625627,0,camcorder
9942,0.602613,49797148,sombrero
8491,0.573045,30218387,bad boss
10345,0.547658,78247647,german shepherd
10142,0.544382,18671317,vietcong
249,0.531317,0,lawyer
9972,0.5108,0,prison warden
8867,0.509751,0,based on comic book
11718,0.503146,0,disappearance
10283,0.498792,14000000,psychopath
11352,0.494235,74134790,ghost
11895,0.4907,11567217,adversary
10344,0.486713,38903179,sequel
11497,0.4669,27100027,second chance
19124,0.464675,2345628,b movie
9085,0.452278,60864870,rival
12150,0.448357,110879513,detective
10493,0.438179,7825000,shipwreck
11342,0.437909,0,destroy
505,0.434831,7237794,ex-detainee
12521,0.423064,16554699,blackout
403,0.409695,145793296,atlanta
11562,0.415913,18254702,professor
28165,0.378753,0,superhero
9686,0.363923,0,robbery
19236,0.355479,0,mute girl
10860,0.341085,95904091,female friendship
10161,0.337545,14743391,foot
11607,0.334867,8143225,water monster
3064,0.324248,0,daughter
28169,0.290811,0,superhero
925,0.307623,37295445,sun glasses
10705,0.294611,0,war
21512,0.290697,882290,revenge
31606,0.360554,0,suspense
17362,0.283101,3960327,marital problem
11305,0.280711,0,elvis
19142,0.277427,192816,swamp thing
11937,0.271166,0,slapstick
11361,0.26954,11642254,youth
2028,0.269455,20036737,high school
8216,0.257575,0,drug addiction
11475,0.403984,0,career
15618,0.255597,0,piloted giant robot
4296,0.252664,0,airplane
2323,0.244298,84431625,miracle
10135,0.240681,30050028,rausschmeier
2263,0.228584,0,court case
31004,0.225799,4557214,whodunit
16182,0.217076,0,made for television
47045,0.202345,12065892,teenager
18111,0.19025,0,bat
476,0.181067,4729352,sheriff
183,0.178696,14278900,brother
19157,0.153473,0,bartender
32261,0.14877,8800000,nudity
11465,0.147843,0,child marriage
11959,0.137632,0,tv star
14621,0.142879,0,drug dealing
31583,0.119555,0,neo-noir
19118,0.106834,0,blood donation
141859,0.094652,0,james bond
11157,0.07072,0,author
28774,0.048723,1919653,nudity
30666,0.046709,1519796,psychopathic killer
10020,3.852269,377350553,rose
280,3.584406,520000000,dystopia
879,2.326917,300854823,peter pan
8367,1.606765,390493908,robin hood
1598,1.287839,182300000,small town
174,1.28293,96900000,peace conference
37137,1.259634,86930411,the white house
1089,1.231168,83531958,surfboard
1649,1.222105,0,diabolical ego
2924,1.020069,152368585,fire
2907,0.983036,191502426,eccentric
9292,0.977243,17218080,master thief
10249,0.963521,62000000,flying man
1541,0.915804,45361000,self-defense
10537,0.816448,34416893,rock and roll
1497,0.799449,78,turtle
11933,0.764796,8479793,broker
10380,0.698097,0,family
274,0.695385,272742922,suspense
290,0.693523,6153939,screenwriter
4032,0.691822,0,makeup artist
9079,0.690154,0,education
11284,0.689242,34872033,youth
468,0.68759,0,rome
9319,0.662297,59509925,stallion
820,0.658866,205405498,vietnam war
650,0.649755,57504069,hip-hop
2453,0.63395,7434726,los angeles
9594,0.627123,30102717,revenge
12627,0.621413,0,artwork
10276,0.601417,63710000,psychiatrist
339,0.58532,2015810,megacity
11187,0.583385,20560255,toy comes to life
1406,0.533228,124033791,prairie
9595,0.514489,181096164,drill instructor
13888,0.483931,2807854,teenager
2107,0.480313,0,tv duel
11384,0.456148,65595485,role reversal
13697,0.446085,0,grand canyon
10969,0.443127,0,police
36630,0.40666,0,prostitute
20289,0.392169,0,assignment
